,id,date,tweet,label
69,1341736252006133760,2020-12-23 13:23:45+00:00,"Most active stocks in today's pre-market trading

New Residential $NRZ
American $AAL
Apple $AAPL
Pfizer $PFE
Moderna $MRNA
Carnival $CCL
Ford $F
$AIV
Tesla $TSLA
Norwegian $NCLH
$GE
United $UAL
AT&amp;T $T
BofA $BAC
$COTY
Delta $DAL
Square $SQ
Occidental $OXY
$AMD
FireEye $FEYE",DAL
70,1341733264877338627,2020-12-23 13:11:53+00:00,$DAL 2/19 swing still in play.  Will be an interesting day for this one,DAL
71,1341598427021332481,2020-12-23 04:16:05+00:00,"2021 I believe some of these names could be top gainers for my portfolios and highly concentrated positions: Just my opinion 
$PAVM $TCON $DCTH $MREO $TRIL $OCUL $KPTI $ABUS $BTAI $DADA $API $HZNP $LPTX $ONCT $NVAX $SIOX $PINS

watchlist: $SPR $NCLH $DAL",DAL
72,1341504519843229699,2020-12-22 22:02:56+00:00,"Delta Air Lines - $DAL

💰 QUOTE
$DAL was DOWN ⬇ on Tue Dec 22
Closed at 38.94 USD for a -2.99% loss from previous close
📉 📉 📉

📊 ANALYSIS
Delta Air Lines should be nationalized
☭ ☭ ☭",DAL
73,1341504262166048769,2020-12-22 22:01:54+00:00,"Most Active 12/22
$AAL
$AAPL
$ABEV
$ABNB
$ACB
$ACST
$ADXS
$AHT
$AIV
$AMC
$AMD
$AMPE
$AMTX
$AQMS
$AUY
$AVGR
$AZN
$BA
$BABA
$BAC
$BB
$BBD
$BCRX
$BE
$BFT
$BLDP
$BLNK
$BP
$BSX
$C
$CBAT
$CCL
$CIDM
$CLDR
$CLF
$CLNE
$CMCSA
$COP
$COTY
$CRM
$CSCO
$CYCC
$DAL
$DBX
$DKNG
$DPW
$EEM
$EFA
$ELYS",DAL
74,1341494006841188352,2020-12-22 21:21:09+00:00,"$DAL Bearish Engulfing
Daily appearances since 2010: 116
Close 5 days later ±:
Avg: 0.13
SD: 1.88
Worst: -5.99
Best: 5.32

10 days later:
Avg: 0.43
SD: 2.95
Worst: -13.86
Best: 14.28

30 days later:
Avg: 0.76
SD: 4.09
Worst: -21.83
Best: 9.96",DAL
75,1341489979588014081,2020-12-22 21:05:09+00:00,"Market is closed 🎅🏼❌

My best 3: 

$AAPL ⬆️ 2.85%
$STAG ⬆️ 2.05% 
$O ⬆️ 1.91% 

My worst 3: 

$CCL ⬇️ 5.94%
$DAL ⬇️ 3.04%
$RCL ⬇️ 2.96%

Overall: 🟥 0.58%

How’d you do?",DAL
76,1341478100727676929,2020-12-22 20:17:57+00:00,"BREAKING Biden says he will ask Congress to pass another Covid relief bill - AFP
| $DAL $JBLU $JETS $BYD $AAL $LUV $UAL $SAVE $NCLH $CCL $RCL $AIG $SPY $SPX $NDX $NVAX $BABA $TSLA $APPS $JMIA $GOL $HA $APPL $BAC $NKLA $VIX $DIA",DAL
77,1341469672168976386,2020-12-22 19:44:27+00:00,"Some #stocks I sold because I preferred to invest in companies with more long-term growth potential (sold $DAL, $SAVE, $LHA, $DELL, $FB), others because I lost confidence in the company to address upcoming disruption (sold $TM, $UBER, $NPTN).",DAL
78,1341444642722689026,2020-12-22 18:05:00+00:00,"New to investing? Find high-quality companies that you can relate to &amp; understand their products

Mobile phone $AAPL
Desktop computer $CRM
Package $JD
Shopping cart  $WMT
Telephone $VZ 
Pill $ABBV
Airplane $DAL
Detective $SE
Automobile $TSLA 
Office building $SPG",DAL
79,1341425220603830274,2020-12-22 16:47:49+00:00,"$DAL is the best in class.
— Kourtney Gibson, Halftime Report 12/21/20
#TradersEdge",DAL
80,1341200241735979011,2020-12-22 01:53:50+00:00,now is the time. $AAL $JBLU $LUV $DAL - #stocks #stockmarket #stonks #invest #investing,DAL
81,1341199264882577410,2020-12-22 01:49:57+00:00,SINOVAC’S COVID-19 VACCINE SHOWN EFFECTIVE IN BRAZIL TRIALS - WSJ | $DAL $ALK $JBLU $JETS $BYD $AAL $LUV $UAL $SAVE $NCLH $CCL $RCL $AIG $SPY $SPX $NDX $DKNG $PENN  $MRNA $NVAX $BABA $TSLA $APPS $JMIA $GOL,DAL
82,1341128433611509761,2020-12-21 21:08:30+00:00,"2020 is that type of year..up 200% but could easily be up 800%. I recognize that this market is tilted in my favor
$XPEV $KSS $PLTR $SAVE $VIRT $FCEL $ABNB $VRM $DKNG $AAL $DAL $SNAP $NET $FSLY $NIO $XOM $AZEK $AVO $AI",DAL
83,1341108661716983808,2020-12-21 19:49:56+00:00,What a nutty day in equities. In the AM I was down 1k in one account. Now I'm up 2k in the same account. Big winners were $MP $IPOC $NIO $GMBL. Looking for my adds/starters today in $AAL $DAL $CWH $GOGO to take off this week but it's a holiday so who knows.,DAL
84,1341108099776720897,2020-12-21 19:47:42+00:00,"$DAL

New York Governor Cuomo Tweets 'Starting tomorrow @British_Airways will require passengers on UK flights to NY to show a negative COVID test before departure. We are in conversations with Delta and Virgin Atlantic to do the same.'",DAL
